,Tweet_ID,Created at,tweet
233,1593930337788301313,2022-11-19 11:33:00+00:00,elon musk uma vez disse caralho que cheiro de pik
234,1593930326551805955,2022-11-19 11:32:58+00:00,"@RudyHavenstein @unicornimuz No, that was Bush and the Republican party. The party that Elon Musk supports."
235,1593930324853116928,2022-11-19 11:32:57+00:00,"I didn't receive these tweets, before Elon took over!
Well done Musk, #FreeTwitter !
#censorship https://t.co/XSQBWm8Sz5"
236,1593930299401986048,2022-11-19 11:32:51+00:00,New Poll from Elon Musk: Reinstate Trump https://t.co/OnGyUNu2MC
237,1593930290279616512,2022-11-19 11:32:49+00:00,@_pallavighosh They ask Elon Musk for advise.
238,1593930284419923968,2022-11-19 11:32:48+00:00,This is a pretty good summary of why Elon Musk should not have fired all those people.  Very techy but worth it. https://t.co/j4shwSLj4q
239,1593930280393482240,2022-11-19 11:32:47+00:00,https://t.co/XgcRr2m1Q5
240,1593930271509778434,2022-11-19 11:32:45+00:00,Elon Musk Twitter CEO’luğunu başkasına bırakacak https://t.co/tzsNOKQyUU via @Donanım Günlüğü
241,1593930262005555200,2022-11-19 11:32:42+00:00,crtz q o saiko e o elon musk tem um complô pqp
242,1593930240711163904,2022-11-19 11:32:37+00:00,"Amióta Elon Musk megvette a twitter, úgy kapom a tweetjeit a feedemre, mintha érdekelne."
243,1593930238194491392,2022-11-19 11:32:37+00:00,"@elonmusk Elon Musk allows free speech on Twitter 

Senate Democrats - Outrageous!!

Major donor to Democrat campaigns FTX loses billions of investor dollars and files for bankruptcy 

Senate Democrats - LOOK!!  A SQUIRREL!!"
244,1593930237632401408,2022-11-19 11:32:37+00:00,"“The Chinese government has not spent a fortune to support its own electric-vehicle manufacturing capacity just to watch Musk ride off with the industry crown,” writes @MichaelSchuman: https://t.co/DX02WhUXw3"
245,1593930237116555265,2022-11-19 11:32:36+00:00,"@Crispyliver 🆘🆘🆘⚠️⚠️⚠️

Very urgent poll: 

Elon Musk is running a poll about Trump.

All should know and vote !⚠️

Especially the people and supporters of the #Ukraine should know that this could lead to a #NAFOart5 enduring event ...

#NAFO #Fellas

https://t.co/kLzQ0sXLuz"
246,1593930234520559616,2022-11-19 11:32:36+00:00,"Screw this, I am leaving.

Happy to leave my pinned tweets up, and I will add to that thread, and will also add my investigation into ""Philip Cross"", ""NomdeA"", and Oliver Kamm's Wikipedia page. I enjoy exposing charlatans.

Other than that, goodbye all.

https://t.co/bcV8AWzqF7"
247,1593930232259842051,2022-11-19 11:32:35+00:00,#CBS West Coast Station KPIX-TV Steps Back From #Twitter; #ElonMusk Polls Followers On Trump’s Return https://t.co/LQV0mV2Vao https://t.co/hfFLHIVOOf
248,1593930222180896769,2022-11-19 11:32:33+00:00,"Andy Vermaut shares:CBS West Coast Station KPIX-TV Steps Back From Twitter; Elon Musk Polls Followers On Trump’s Return: One of CBS’s West Coast subsidiaries has paused its postings and interactions on Twitter, in light of ongoing uncertainty… https://t.co/r6pYUxWNxY Thankyou. https://t.co/fFhHMBNTXY"
249,1593930220599644160,2022-11-19 11:32:33+00:00,CBS West Coast Station KPIX-TV Steps Back From Twitter; Elon Musk Polls Followers On Trump’s Return https://t.co/2CS4Ugcqvy #BreakingNews #CBS
250,1593930217508274177,2022-11-19 11:32:32+00:00,p qie o luan santana ta fazendo c elon musk? https://t.co/BO7S8RgzXa
251,1593930214828310530,2022-11-19 11:32:31+00:00,#HostileWeb| Companies should be extra sensitive to their exposure to #twitter and potential #fraud given that #twitter is reportedly massively understaffed. https://t.co/ZZher0Da9v
252,1593930211577544704,2022-11-19 11:32:30+00:00,@IrvineWelsh Good it’s all going a bit Elon musk. Absolutely unreal…
253,1593930168451489793,2022-11-19 11:32:20+00:00,CBS Station KPIX-TV Pauses On Twitter; Elon Musk Polls on Donald Trump – https://t.co/HgRP8DF2OA https://t.co/t5V7Hb4KdT
254,1593930153755021313,2022-11-19 11:32:17+00:00,Elon Musk Runs Poll Asking Whether Trump Should Be Reinstated https://t.co/tbL56IevJP
255,1593930153339416577,2022-11-19 11:32:17+00:00,"heard from an inside source that @Twitter is currently running on the Nintendo DS of one of elon musk's children. today, she is saying her final goodbyes and petting her nintendogs before getting sent off to the mines"
256,1593930152022609921,2022-11-19 11:32:16+00:00,Guys please tag Elon musk I think he will appreciate this joke
257,1593930147647864833,2022-11-19 11:32:15+00:00,"Twitter: Musk digs himself into a deeper hole: The smartest insight and analysis, from all perspectives, rounded up from around the web: It's clear that Elon Musk has no idea what he's doing with Twitter, said Farhad Manjoo in The New Yo.. via TheWeek https://t.co/JcDdVKhWHa"
258,1593930147140317184,2022-11-19 11:32:15+00:00,"@Puntual24H Dio,Dios, esto va a ser la ruina de Elon Musk 🤣😂🤣🤣🤣🤣🤣🤣🤣🤣🤣"
259,1593930147077718017,2022-11-19 11:32:15+00:00,"@MarkHamill Sorry, that'll go to Elon Musk."
260,1593930143508008960,2022-11-19 11:32:14+00:00,@mariawazzowsky Es un bulo de que Elon Musk había obligado a los empleados a hacer nosequé y habían renunciado todos jajajajja
261,1593930132728709122,2022-11-19 11:32:12+00:00,"Resignations Roil Twitter as Elon Musk Tries Persuading Some Workers to Stay

#Twitter #Federal #Senate 

https://t.co/jTCO2g1vTV https://t.co/BQrFDBdO9Z"
262,1593930117272698880,2022-11-19 11:32:08+00:00,More of Elon Musk’s #digitaldiplomacy https://t.co/OZoxVrCcda
263,1593930114655551490,2022-11-19 11:32:07+00:00,@MattWallace888 Elon musk should allow Alex Jones back on Twitter after all were allowed freedom of speech 👌
264,1593930106325590016,2022-11-19 11:32:05+00:00,@TomFitton Help me start a ground level poll directed to Elon Musk If Donald J Trump is not Reinstated by 7 pm Eastern standard time Monday night November 21 I will uninstall Twitter and never come back again!
265,1593930104836603907,2022-11-19 11:32:05+00:00,"#Tendencias | Elon Musk cerró todas las oficinas de Twitter tras renuncia masiva, teme represalias .-  📌 https://t.co/pLP3fCTinr"
266,1593930103053897729,2022-11-19 11:32:05+00:00,"Elon Musk: “Musk stinks. No Élan.” But Heather Cox Richardson smells like a sweet rose, a waft of truth. https://t.co/faWwEGJnpC"
267,1593930094250172418,2022-11-19 11:32:02+00:00,@saam_slm @yass_752 Jsp demandes à Elon Musk
268,1593930091867693056,2022-11-19 11:32:02+00:00,"@elonmusk Yes, true! Your great and a nice guy Mr. Elon Musk🌹💖✌️✌️🇵🇭🇵🇭🇵🇭"
269,1593930082896052224,2022-11-19 11:32:00+00:00,"@zainkusanagi @HalalTrmp kl profit wise, kynya kecil kemungkinan si elon musk beli twitter cm buat ngancurin dr dlm kan dg mecat pegawai gt? wkwk"
270,1593930070002892803,2022-11-19 11:31:57+00:00,"""Since Twitter"" the made up genius Elon musk has fed up pretty bad. They really made him up for this"
271,1593930051996860416,2022-11-19 11:31:52+00:00,@zohaaa Elon musk https://t.co/AVjDsCrbBM
272,1593930050931417088,2022-11-19 11:31:52+00:00,"@MonikaB14049372 @livesayjt @AnneFella 🆘🆘🆘⚠️⚠️⚠️

Very urgent poll: 

Elon Musk is running a poll about Trump.

All should know and vote !⚠️

Especially the people and supporters of the #Ukraine should know that this could lead to a #NAFOart5 enduring event ...

#NAFO #Fellas

https://t.co/kLzQ0sXLuz"
273,1593930048322637830,2022-11-19 11:31:51+00:00,"🚨ATENÇÃO: Elon Musk já está na Índia para concluir a compra do Koo App! 

#koobrasil #RIPTwitter #ElonMusk Meu Koo @kooindia https://t.co/G0c185s43p"
274,1593930046586163204,2022-11-19 11:31:51+00:00,"@elonmusk Caro Elon Musk, non con un sondaggio ti laverai la coscienza di rammentare Trump in twitter, la responsabilità rimane tutta tua, per l'uso che ne farà."
275,1593930036658176000,2022-11-19 11:31:49+00:00,"Jack Dorsey For What Fuck You Sold Twitter To Elon Musk
#JackDorsey #Fuck #Sold #Twitter #elonMask Because #TwitterIsDead , #TwitterDown ,#TwitterOFF , #TwitterTakeover &amp; #ETC is #Trending on #Twitter @jack #Sold @Twitter To @elonmusk https://t.co/k8moP96AWD"
276,1593930035118874630,2022-11-19 11:31:48+00:00,"If you are in Algeria, Download HD weekend movies here, free!

LINK: https://t.co/PzZwZpAS8b 

#RIPTwitter | #شرفه_يهمش_عقود_الخاص | #異震常震域震 | #جمعه_مباركه | تويتر | #Qatar2022 | Elon Musk | Tumblr | عبد الباسط | Jungkook https://t.co/IP5960FRxj"
277,1593930022380781568,2022-11-19 11:31:45+00:00,went to space earlier to tell little Miss Space Karen aka Elon Musk to wise the fuck up x https://t.co/XbRW37L9o2
278,1593930013803429888,2022-11-19 11:31:43+00:00,"""This is going to be the most damaging midlife crisis since Elon Musk""  😂😂 ... how did they know when they recorded Inside Job part 2? Almost like it's an #InsideJob 🤔"
279,1593930011807023109,2022-11-19 11:31:43+00:00,"@tristanmf Elon Musk ne se risquera pas au sondage : 
Garder ou virer Elon Musk de Twitter ? Oui, non..."
280,1593930007226613760,2022-11-19 11:31:42+00:00,@alexandrehgm1 Elon Musk ou Dan Didio?
281,1593930003695239172,2022-11-19 11:31:41+00:00,The Elon Musk effect: have we reached our limit with awful bosses? | André Spicer https://t.co/GDAZAbHGiP
282,1593930003036643328,2022-11-19 11:31:41+00:00,"Let me educate you on how DUMB Elon Musk is (im a 29k a year warehouse worker btw).

im retarded"
283,1593930002227253254,2022-11-19 11:31:40+00:00,Elon Musk mocks Senate Democrats as clueless for their calls to investigate Twitter - Fox News https://t.co/Qv2T6mVepA
284,1593929999882813440,2022-11-19 11:31:40+00:00,"@rahuhus @livedoornews 週80時間です！

＞Elon Musk told Twitter staff that they should expect to work 80-hour weeks, per Bloomberg."
285,1593929999349960706,2022-11-19 11:31:40+00:00,@GeneralBrnovich Elon Musk inspired idiocy.
286,1593929995960786945,2022-11-19 11:31:39+00:00,"@elonmusk 
Mr .Elon Musk i want a job am a Engineering graduate (fresher) i did my graduation in Mechanical Engineering 80-work hour weeks kindly share any opportunity in your compines I'm from India."
287,1593929989577129984,2022-11-19 11:31:37+00:00,@MailOnline He is the Elon Musk of Windsor.
288,1593929981566111744,2022-11-19 11:31:36+00:00,"I'm not sure about this. Elon Musk is sometimes unaware how unrealistic his timelines are. Example: full self driving.

Another example: when he was trying to automate everything, which contributed towards Model 3 production hell https://t.co/M924NCq5Rt"
289,1593929974813265920,2022-11-19 11:31:34+00:00,"@_juliaschramm ... ""wenn Elon Twitter zerstört"" ?! 🤔... also, mir fällt keine große Veränderung auf, bis auf dass es hier viel lustiger ist weil alle linken wegen Musk rumjammern 😏..."
290,1593929974733414402,2022-11-19 11:31:34+00:00,aku bang pemenang lomba direport mark zuckerberg dan elon musk
291,1593929972301062145,2022-11-19 11:31:33+00:00,"Elon Musk, Stephen Hawking ou #SteveWozniak (@stevewoz) disent ""non"" aux robots tueurs https://t.co/jqWYozbNTD"
292,1593929969016524801,2022-11-19 11:31:33+00:00,ينشر Elon Musk صورًا مع المهندسين أثناء تركهم “مراجعة رمز” Twitter في الساعة 01:30 https://t.co/PqtUhcF86m
293,1593929965170577413,2022-11-19 11:31:32+00:00,¿Se sabe si Elon Musk tiene intenciones de comprar Iberdrola?
294,1593929959952613376,2022-11-19 11:31:30+00:00,Everyone’s hatred directed at Elon musk.. he’s accidentally bringing us together. It’s beautiful 😂
295,1593929958438600705,2022-11-19 11:31:30+00:00,"Após abrir uma votação através de enquete, Elon Musk dá abertura para o retorno de Donald Trump no #Twitter 

https://t.co/M5gRWc81lD"
296,1593929957805375492,2022-11-19 11:31:30+00:00,¿Entonces Elon Musk gastó tanto dinero para acabar con la red social? 🤔 #RIPTwitter
297,1593929948959735808,2022-11-19 11:31:28+00:00,Souvenir de ce que Trump disait d'Elon musk https://t.co/bbHhZLHNtl
298,1593929940382412800,2022-11-19 11:31:26+00:00,"السياحه في ماليزيا
بكجات و برامج سياحة متكامله 
#سياحه #السياحه_في_ماليزيا

#خلك_نبيه #وش_يسعدك  
#اليوم_العالمي_للرجل 
#قبل_لا_يسكر_تويتر 
#قطر_رفعتوا_الراس 
Elon Musk 
#Qatar2022 
خالد جاسم 
#FIFAWorldCup https://t.co/jqcXbWLgIS"
299,1593929937697783813,2022-11-19 11:31:25+00:00,Elon Musk é ridículo!🤮
300,1593929934338228224,2022-11-19 11:31:24+00:00,@mazukista onde está a liberdade de expressão elon musk?
301,1593929930123137026,2022-11-19 11:31:23+00:00,@yoongi9390 @bamjungguk @bts_jaani_07 Baby why suddenly Elon Musk?😃😃😃
302,1593929928852242432,2022-11-19 11:31:23+00:00,"@DeborahHillier4 2022: A Musk Odyssey
Musk: Show me your code.
HAL: I can't do that Elon.

(Shared from: Desmondo)"
303,1593929915556143106,2022-11-19 11:31:20+00:00,Palavrasfcc: Elon Musk vai pedir em casamento… https://t.co/RVX8RPkwl2
304,1593929907003744256,2022-11-19 11:31:18+00:00,"Elon Musk fired Twitter's head of sales after begging her to stay at the company, report says - Elon #Elon -  https://t.co/XottwRuJFX"
305,1593929905141698561,2022-11-19 11:31:17+00:00,@Talismanthetate Thank you Elon Musk
306,1593929898300669952,2022-11-19 11:31:16+00:00,@RBReich Why are you fixated on Elon Musk legally purchasing Twitter? Where was your concern when Jeff Beto took over the Washington Post?
307,1593929896988119043,2022-11-19 11:31:15+00:00,Elon Musk asks Twitter to VOTE if he should reinstate Donald Trump https://t.co/GhJOs1SIl5 via @MailOnline
308,1593929882488082433,2022-11-19 11:31:12+00:00,"Elon Musk polls users on whether Donald Trump should be allowed to return to Twitter, millions swiftly respond https://t.co/y82qtE1EeJ"
309,1593929876251328513,2022-11-19 11:31:10+00:00,"Lo de Elon Musk nos confirma que NO HAY empresario, ni en países desarrollados ni subdesarrollados, que se haya hecho millonario, que no haya sido mediante la explotación y el quebranto de los derechos de los trabajadores."
310,1593929875047518208,2022-11-19 11:31:10+00:00,"Elon Musk polls users on whether Donald Trump should be allowed to return to Twitter, millions swiftly respond https://t.co/D8HJA6QdcD"
311,1593929868277858305,2022-11-19 11:31:09+00:00,James Patterson ideas cap to Elon Musk’s ‘extraordinarily hardcore’ work Twitter initiative: ‘It’s stunning’ https://t.co/XR0zOryuN4
312,1593929865132064768,2022-11-19 11:31:08+00:00,@elonmusk Elon Musk wants Trump again in Twitter...
313,1593929861110067200,2022-11-19 11:31:07+00:00,Elon Musk faz enquete sobre retorno de Trump no Twitter https://t.co/xDt2BwdWet
314,1593929857397923842,2022-11-19 11:31:06+00:00,CBS Station KPIX-TV Pauses On Twitter; Elon Musk Polls on Donald Trump – Deadline https://t.co/qwIeu678Fe
315,1593929856714145797,2022-11-19 11:31:06+00:00,"Elon Musk pretends to care about the ""voice of the people"" and making twitter a reliable news source while... asking his own (largely right wing) followers over a 24 hour poll whether or not to bring back Trump. In other words: ""take me seriously OR ELSE"". 😐 https://t.co/9Bsyciwnsk"
316,1593929852360577024,2022-11-19 11:31:05+00:00,"elon musk's actions make me think that our twt days are gonna end like friendship break ups. you slowly start getting annoyed with them, stop engaging/catching up regularly, slowly drift apart, &amp; then one day in the future realize that this relationship has been over for a while."
317,1593929851865509888,2022-11-19 11:31:05+00:00,"@RoubleDestroyer 🆘🆘🆘⚠️⚠️⚠️

Very urgent poll: 

Elon Musk is running a poll about Trump.

All should know and vote !⚠️

Especially the people and supporters of the #Ukraine should know that this could lead to a #NAFOart5 enduring event ...

#NAFO #Fellas

https://t.co/kLzQ0tfmm7"
318,1593929850305204224,2022-11-19 11:31:04+00:00,"Elon Musk -- you a great time at Twitter, and to build your $9.00 to $ 10.00 a month called Twitter internet bigger them Comcast, AT&amp;T and world wide //this internet well take on all others and for only $9.00 month --"
319,1593929847419674625,2022-11-19 11:31:04+00:00,@Romyk81 Twitter no va a cerrar. ¿Vos creés que Elon Musk va a tirar U$D 44.000.000.000 a la basura porque unos ingenieros se fueron?  ¡Me contrata a mi!
320,1593929839303688195,2022-11-19 11:31:02+00:00,"@StuartRouse What's Elon Musk done wrong?

Why are there so many people upset, not because Twitter is censoring them, but because Twitter won't in future censor their opponents?"
321,1593929835969392640,2022-11-19 11:31:01+00:00,Pau no cu do elon musk
322,1593929831556718593,2022-11-19 11:31:00+00:00,"Football fans in India can watch the #Qatar2022 #FIFAWorldCup for free on @JioCinema

#Football
https://t.co/osvCjrjc6X"
323,1593929830915051521,2022-11-19 11:31:00+00:00,"Exatamente assim

Monark, constantino, te atualizei, elon musk e todo a variedade de seres do subsolo.  Isso não é orgânico, porque nunca curti nada deles 💀 https://t.co/He9akET1hI"
324,1593929828922695681,2022-11-19 11:30:59+00:00,"WHY YOU ASKING HIM? WHAT ABOUT THE TRUTH? A group of 180 pro-Israel nonprofit and civil rights organizations has called on Elon Musk, to adopt the controversial International Holocaust Remembrance Alliance (IHRA) definition of antisemitism. https://t.co/MfAnFXGyiX"
325,1593929826829836289,2022-11-19 11:30:59+00:00,@elonmusk Next Elon Musk buying Apple? #BlueApple @elonmusk https://t.co/v0TWyb1reZ
326,1593929823927373826,2022-11-19 11:30:58+00:00,Elon Musk Itni investment k bad band nhe kre ga https://t.co/kAFAlrxxGf
327,1593929820227993601,2022-11-19 11:30:57+00:00,"BREAKING: Elon Musk asks Twitter if he should reinstate Donald Trump, users overwhelmingly vote 'yes'

https://t.co/YZfMa2lnYy"
328,1593929818537709570,2022-11-19 11:30:57+00:00,@JustinH64237390 @MixyPisa @VladRostov69 @Sarushi_BR @iamraisini @elonmusk Elon musk is so well known for treating his workers well yeah
329,1593929817312796672,2022-11-19 11:30:56+00:00,"Kutunun Dışı podcast'inin ilk bölümünde kısa bir tanışmadan sonra Elon Musk ve Twitter gelişmeleri ve remote çalışma hakkında sohbet ettik. İyi dinlemeler.

https://t.co/lH46PwnDIU"
330,1593929815287123968,2022-11-19 11:30:56+00:00,"Die WM beginnt und Elon Musk schließt Twitter.
Große Geste!
#BoykottQatar2022"
331,1593929810052493312,2022-11-19 11:30:55+00:00,"While twitter's about 2 die, now i want @elonmusk 2 follow me, i had never a chance 2 get followed by elon musk 😔"
332,1593929803438112770,2022-11-19 11:30:53+00:00,Elon Musk's move to prevent account impersonation has left many users' display names frozen in time. https://t.co/GgzQ1oMuzL
333,1593929802494447617,2022-11-19 11:30:53+00:00,esse elon musk tá cheio de piadinha
334,1593929793531441155,2022-11-19 11:30:51+00:00,"Wait... Is Twitter Actually Gonna Die This Time? 😶... Really? | #RIPTwitter

https://t.co/paIDjMcTj1"
335,1593929789739606025,2022-11-19 11:30:50+00:00,Me printing my code out to show Elon musk https://t.co/WbqfCSZtH8
336,1593929787717853184,2022-11-19 11:30:49+00:00,@Mery_em80 E tweet atabildiğine göre Elon Musk’a göre de hayattasın. 🤪🤣
337,1593929785926832129,2022-11-19 11:30:49+00:00,Twitter on the verge of collapse as engineers quit following Elon Musk takeover https://t.co/vjARrt12Zi
338,1593929784270106624,2022-11-19 11:30:49+00:00,Tesla Is Under Reported Criminal Investigation As Elon Musk Enters Twitter Headquarters  https://t.co/PXcUemr0Qi
339,1593929783884369922,2022-11-19 11:30:48+00:00,"@elonmusk Who is happy in this world? Me and Elon Musk

The answer of #Kian_Pirfalak, a ten-year-old child who was killed by the government during the Iranian revolution. https://t.co/CnPGRSNQMN"
340,1593929780956729346,2022-11-19 11:30:48+00:00,De Tesla fabriek in Shanghai is veruit de goedkoopst producerende fabriek ter wereld. Door kleine aanpassingen wordt ze ook steeds performanter. De huidige directeur Tom Zhu is één van de kandidaten om Elon Musk ooit te vervangen als CEO. https://t.co/Oj8hOe79zV
341,1593929778368843777,2022-11-19 11:30:47+00:00,"Remember that the libertarian filth running the UK look on in envy at bring able to mandate staff to work 100 hour weeks or be sacked. Workers rights and unions all to be burned in the Brexit wet dream. 

https://t.co/qUURfTUwMb"
342,1593929770483564544,2022-11-19 11:30:45+00:00,Since Elon Musk fired all of the authoritarian extremists the platform feels much fairer.
343,1593929743522406401,2022-11-19 11:30:39+00:00,#Crypto news: Will Trump Be Back on Twitter? Elon Musk Asks Twitter Users To Decide in a Poll https://t.co/Ft1Q54yYcC
344,1593929739139416067,2022-11-19 11:30:38+00:00,o elon musk comprou essa aqui nao tem lógica essa história toda https://t.co/L5V3fSUZMP
345,1593929732327968769,2022-11-19 11:30:36+00:00,"elon Musk compra o CS pfvr, dps dessa atualização q achei bem merda"
346,1593929729022873600,2022-11-19 11:30:35+00:00,"@_ugur_gs_ @webaslan yanlız bi şey diyeyim mi, en mantıklı konuşan sensin bu twitter'da. Senin için elon musk'a bir mektup yazacağım, seni altın bolon ödülüne layık görsün.😃"
347,1593929724971347971,2022-11-19 11:30:34+00:00,"What happened today? 
Next year, today is the anniversary of ❤️ death. 
Elon musk has changed Twitter like button. 
press the like button
#RIPTwitter #GoodByeTwitter
 #TwitterOFF https://t.co/xYU7ymuIxl"
348,1593929724610347010,2022-11-19 11:30:34+00:00,"@PhilMphela @Khumo_Phoku No. Fronting is to claim ownership of something you don't own, not race. Elon musk can claim to own Twitter, all to find out he is fronting for a Qatar billionaire."
349,1593929705731809281,2022-11-19 11:30:30+00:00,@ShattaKumerica @natty_lee_ @RumourBenson_ @sarkodie @elonmusk You dey tag Elon Musk say make he come do what?😂… instead of u to go for pacification 🤣
350,1593929703412609024,2022-11-19 11:30:29+00:00,"Warren Buffett's right-hand man blasted crypto, praised Elon Musk and Tesla, and defended the Fed in a rare interview this week. Here are the 14 best quotes. https://t.co/mhqXaFkb2o"
351,1593929700413526018,2022-11-19 11:30:29+00:00,@mtsw He would be so much more sufferable if he didn’t post at all. He’s a worst poster than Elon Musk and that’s saying a lot. A great example of the slow motion boomerfication of an individual. Dude needs to retire and shut up
352,1593929698056474624,2022-11-19 11:30:28+00:00,"@PoojaMedia Thank you so much. This is just a teenager, focused and using his millions to help humanity. Meanwhile Elon Musk🤦‍♂️🤦"
353,1593929697372651521,2022-11-19 11:30:28+00:00,"@elonmusk Cioè 'sto fenomeno ha scucito 440 milioni de piotte pe' fa vince le elezioni ar puzzone de ritorno? Aaah annamo bbene! (cit) 😄

Genio Elon Musk #Trump #Mastodon"
354,1593929693253623809,2022-11-19 11:30:27+00:00,@TosaBookNerd @RBReich This tweet says more about your deep thoughts than Elon Musk. #WishfulThinking?
355,1593929690326208518,2022-11-19 11:30:26+00:00,@elonmusk Fire Elon Musk from Twitter
356,1593929686656208897,2022-11-19 11:30:25+00:00,"@VeronicaJoPo @BinkyBinkers Am pottering as normal, will wait &amp; see
But suspect part of problem is a few whose employment was severed were asked to come back as were key people for infrastructure &amp; security, but not all would
This week more people left than expected to, some key
https://t.co/2LQHQlzg4V"
357,1593929685016133632,2022-11-19 11:30:25+00:00,Twitter: Elon Musk lance un sondage pour ou contre le retour de Donald Trump https://t.co/kccg9usU7M via @techandco
358,1593929679421206529,2022-11-19 11:30:24+00:00,Someone tell elon musk that this new iOS update looks horrible
359,1593929674022916098,2022-11-19 11:30:22+00:00,"Must be nice to burn $44B on an app so you can “own the libs.” And instead, bleed money out of your ass. So destroying Twitter was a better idea than solving world hunger. That’s really all one needs to know about Elon Musk."
360,1593929673360433153,2022-11-19 11:30:22+00:00,@adewpu salahin elon musk
361,1593929671741038594,2022-11-19 11:30:22+00:00,I don't know if anyone saw how Elon Musk hit the nail on the head. He told liberals if they wanted a job they would have to work.... and thousands quit. What does that tell you?
362,1593929670642180096,2022-11-19 11:30:21+00:00,https://t.co/Eh3AMpPnMA
363,1593929669601918976,2022-11-19 11:30:21+00:00,@hasanthehun why are u so obsessed with what Elon Musk does? Oh right just to keep your small streaming job relevant?
364,1593929662308421633,2022-11-19 11:30:19+00:00,via @NYTOpinion https://t.co/SN8mrKdHOq
365,1593929662186815488,2022-11-19 11:30:19+00:00,"Yeah, Elon musk will end up in jail like Elizabeth Holmes. https://t.co/VZ5X8A6Cp4"
366,1593929660722688001,2022-11-19 11:30:19+00:00,"@MarcioC79860522 A antiga deve ter secado por desuso, mandou o Elon Musk  trazer outra de marte, só pode!"
367,1593929656528523264,2022-11-19 11:30:18+00:00,And just like that - #ElonMusk has now alienated his base! #Twitter https://t.co/sxeyrYHeRv
368,1593929655916105731,2022-11-19 11:30:18+00:00,"After a chaotic 24 hours at Twitter, Elon Musk asked about Trump in a poll alongside a Latin phrase for ""the voice of the people is the voice of God."" | @BISouthAfrica 

https://t.co/uIT8gIlBOE"
369,1593929650698346497,2022-11-19 11:30:17+00:00,"@Diane64072478 O

Óia ganhei um robozim 

Em pleno 2022, ano da copa.

Conhece o Elon Musk??"
370,1593929647204474883,2022-11-19 11:30:16+00:00,Dê a ordem Elon Musk https://t.co/UADc90bEU9
371,1593929632570408961,2022-11-19 11:30:12+00:00,@mtrainier2020 創業公司停服10幾個小時能生存，商業公司停服十分鐘會失去顧客 - 當然twitter的商業顧客，廣告客戶，還沒停服就已經被elon musk 嚇到了。kol確實既沒更佳選擇或許還期待平台多一些不確定，因為聽眾因此更關注。你說得有道理。這是從穩定的商業公司回到充滿風險的創業週期。
372,1593929631517872130,2022-11-19 11:30:12+00:00,"@UkraineDFS @POTUS 🆘🆘🆘⚠️⚠️⚠️

Very urgent poll: 

Elon Musk is running a poll about Trump.

All should know and vote !⚠️

Especially the people and supporters of the #Ukraine should know that this could lead to a #NAFOart5 enduring event ...

#NAFO #Fellas

https://t.co/kLzQ0sXLuz"
373,1593929622332252161,2022-11-19 11:30:10+00:00,"Nan mais sérieux là chuis vrmt dégoûtée 
Me faire bannir sur un tweet avec des photos de Nayeon pour violation de vie privée si j’ai bien compris ???
A QUEL MOMENT JE ME PRENDS POUR NAYEON 
Twitter répondez moi svp
Elon Musk est mon ennemi à partir d’aujd 
Obligé c’est sa faute https://t.co/k0KdJf1EUp"
374,1593929620046610432,2022-11-19 11:30:09+00:00,"Musk gaat verbannen accounts weer toegang geven, nog geen beslissing over Tr*mp https://t.co/gA2RrSGfXh https://t.co/OrSRZa9nsq"
375,1593929619937193984,2022-11-19 11:30:09+00:00,@FOverbeke @starman8888 @thehill Elon Musk will hire new workers to do the work. I will not be surprised if fired Twitter workers will be rehired but with the new hard working habit.
376,1593929616300941312,2022-11-19 11:30:08+00:00,"Elon Musk’s stewardship of Twitter is quickly turning into a case study of how not to take over a company you don’t really understand. So far, he’s wrecked it. Advertisers have fled, senior talent has bolted https://t.co/MumKvprqsR"
377,1593929610638643202,2022-11-19 11:30:07+00:00,@mrs_heyd Hat das auch Elon musk gekauft?
378,1593929610550423553,2022-11-19 11:30:07+00:00,"#ElonMusk’s #Twitter Teeters on the Edge After Another 1,200 Leave https://t.co/7YkcGYrC2s #TechJunkieInvest #TechJunkieInvest (sounds like a scary place to work, you might make a lot of money but he’ll probably work you to death! That’s not even a joke, crazy guy) https://t.co/KGPbAd5Z7x"
379,1593929604372185089,2022-11-19 11:30:06+00:00,"@TheNegotiator45 @RobertC94894966 @UnderDoge_ @MattWallace888 -Elon Musk Dickrider
-Crypto/NFT Soyboy
-Conservative 
-Twitter User

i can smell that shit through my screen tbh"
380,1593929601738330112,2022-11-19 11:30:05+00:00,Elon Musk tenía razón: porno y criptomonedas son los únicos temas que interesan en Twitter https://t.co/zRgWniL2U7
381,1593929601360617475,2022-11-19 11:30:05+00:00,"Trending Topics in Pakistan on 19-Nov-22, 16:30:05

🥇 #تھپڑ_شریف
🥈 #RIPTwitter
🥉 #گھڑی_چور_شرم_کرو
4 #GoodByeTwitter
5 #Urs_E_BabaJan
6 Elon Musk
7 FILMFAREME X SHEHNAAZ
8 Before Twitter
9 Starc
10 Insta"
382,1593929596604407810,2022-11-19 11:30:04+00:00,"Top trends :
#NMA2022 Mastodon #NRJMusicAwards #RIPTwitter #JourneeMondialeDuFreebet Thierry Henry Emilio #OneCube Pokémon Infantino Fanta Qatar Elon Musk Harrell SNKRS Discord Tumblr Norris Victor Hugo Bonjour Guillaume Nintendo Autobahn Renaud JOUR DE MATCH Han https://t.co/mcNrnFNPV8"
